[05/Apr/2024:13:27:17 +0300] - http-nio-8090-exec-1 127.0.0.1 GET / HTTP/1.1 302 203ms - - Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.vendors--9c48cc20a9/com.atlassian.auiplugin:split_aui.splitchunk.vendors--9c48cc20a9.js?locale=en-GB HTTP/1.1 200 94ms 21167 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.vendor.underscore/com.atlassian.auiplugin:split_aui.vendor.underscore.js?locale=en-GB HTTP/1.1 200 26ms 557 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/1.0/_/download/batch/confluence.web.resources:module-exporter/confluence.web.resources:module-exporter.js HTTP/1.1 200 16ms 1054 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/1.0/_/download/batch/confluence.web.resources:wrm/confluence.web.resources:wrm.js HTTP/1.1 200 18ms 153 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/6.0.7/_/download/batch/com.atlassian.soy.soy-template-plugin:soy-deps/com.atlassian.soy.soy-template-plugin:soy-deps.js HTTP/1.1 200 19ms 55967 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/2.2.4.12/_/download/batch/com.atlassian.plugins.jquery:jquery-browser/com.atlassian.plugins.jquery:jquery-browser.js HTTP/1.1 200 5ms 2829 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/2.2.4.12/_/download/batch/com.atlassian.plugins.jquery:jquery-migrate/com.atlassian.plugins.jquery:jquery-migrate.js HTTP/1.1 200 3ms 9424 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/2.2.4.12/_/download/batch/com.atlassian.plugins.jquery:jquery-lib/com.atlassian.plugins.jquery:jquery-lib.js HTTP/1.1 200 13ms 87039 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.vendors--894c8113d9/com.atlassian.auiplugin:split_aui.splitchunk.vendors--894c8113d9.js?locale=en-GB HTTP/1.1 200 28ms 17484 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.fbbef27525/com.atlassian.auiplugin:split_aui.splitchunk.fbbef27525.js?locale=en-GB HTTP/1.1 200 25ms 274 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.0d131bcbf1/com.atlassian.auiplugin:split_aui.splitchunk.0d131bcbf1.js?locale=en-GB HTTP/1.1 200 32ms 269 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.739b9ec8cc/com.atlassian.auiplugin:split_aui.splitchunk.739b9ec8cc.js?locale=en-GB HTTP/1.1 200 10ms 344 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.444efc83be/com.atlassian.auiplugin:split_aui.splitchunk.444efc83be.js?locale=en-GB HTTP/1.1 200 27ms 398 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/f7h4z9/9012/s1004134457/1.0/_/download/batch/confluence.web.resources:amd/confluence.web.resources:amd.js HTTP/1.1 200 47ms 1535 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.056561461c/com.atlassian.auiplugin:split_aui.splitchunk.056561461c.js?locale=en-GB HTTP/1.1 200 11ms 284 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.e54c7c7304/com.atlassian.auiplugin:split_aui.splitchunk.e54c7c7304.js?locale=en-GB HTTP/1.1 200 9ms 334 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.949297951c/com.atlassian.auiplugin:split_aui.splitchunk.949297951c.js?locale=en-GB HTTP/1.1 200 28ms 294 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.fb15cffa72/com.atlassian.auiplugin:split_aui.splitchunk.fb15cffa72.js?locale=en-GB HTTP/1.1 200 12ms 276 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.994e478d48/com.atlassian.auiplugin:split_aui.splitchunk.994e478d48.js?locale=en-GB HTTP/1.1 200 32ms 661 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.dd803a46b4/com.atlassian.auiplugin:split_aui.splitchunk.dd803a46b4.js?locale=en-GB HTTP/1.1 200 34ms 3423 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.f1e06f97a4/com.atlassian.auiplugin:split_aui.splitchunk.f1e06f97a4.js?locale=en-GB HTTP/1.1 200 9ms 731 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.d7c46c2734/com.atlassian.auiplugin:split_aui.splitchunk.d7c46c2734.js?locale=en-GB HTTP/1.1 200 26ms 274 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.8659b532c1/com.atlassian.auiplugin:split_aui.splitchunk.8659b532c1.js?locale=en-GB HTTP/1.1 200 15ms 410 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.56dfb54d0c/com.atlassian.auiplugin:split_aui.splitchunk.56dfb54d0c.js?locale=en-GB HTTP/1.1 200 33ms 274 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.908fe798b4/com.atlassian.auiplugin:split_aui.splitchunk.908fe798b4.js?locale=en-GB HTTP/1.1 200 11ms 304 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.f673ef53ac/com.atlassian.auiplugin:split_aui.splitchunk.f673ef53ac.js?locale=en-GB HTTP/1.1 200 21ms 370 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.afa5039e04/com.atlassian.auiplugin:split_aui.splitchunk.afa5039e04.js?locale=en-GB HTTP/1.1 200 12ms 1081 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.479fe6ee76/com.atlassian.auiplugin:split_aui.splitchunk.479fe6ee76.js?locale=en-GB HTTP/1.1 200 22ms 1463 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.26116b3cbd/com.atlassian.auiplugin:split_aui.splitchunk.26116b3cbd.js?locale=en-GB HTTP/1.1 200 19ms 1263 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.bff3715233/com.atlassian.auiplugin:split_aui.splitchunk.bff3715233.js?locale=en-GB HTTP/1.1 200 18ms 2983 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.c750721820/com.atlassian.auiplugin:split_aui.splitchunk.c750721820.js?locale=en-GB HTTP/1.1 200 9ms 514 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.462ee5f9ef/com.atlassian.auiplugin:split_aui.splitchunk.462ee5f9ef.js?locale=en-GB HTTP/1.1 200 39ms 314 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.d0110a864f/com.atlassian.auiplugin:split_aui.splitchunk.d0110a864f.js?locale=en-GB HTTP/1.1 200 31ms 1640 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.50dca3e042/com.atlassian.auiplugin:split_aui.splitchunk.50dca3e042.js?locale=en-GB HTTP/1.1 200 14ms 346 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.862f26d10a/com.atlassian.auiplugin:split_aui.splitchunk.862f26d10a.js?locale=en-GB HTTP/1.1 200 25ms 314 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.b2ecdd4179/com.atlassian.auiplugin:split_aui.splitchunk.b2ecdd4179.js?locale=en-GB HTTP/1.1 200 22ms 294 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.8771ceac91/com.atlassian.auiplugin:split_aui.splitchunk.8771ceac91.js?locale=en-GB HTTP/1.1 200 13ms 874 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.6d6f245ed3/com.atlassian.auiplugin:split_aui.splitchunk.6d6f245ed3.js?locale=en-GB HTTP/1.1 200 39ms 10040 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.7da3927366/com.atlassian.auiplugin:split_aui.splitchunk.7da3927366.js?locale=en-GB HTTP/1.1 200 12ms 306 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.141abf7fb1/com.atlassian.auiplugin:split_aui.splitchunk.141abf7fb1.js?locale=en-GB HTTP/1.1 200 13ms 324 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.0fc208f3fe/com.atlassian.auiplugin:split_aui.splitchunk.0fc208f3fe.js?locale=en-GB HTTP/1.1 200 7ms 426 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.4a667cc1ee/com.atlassian.auiplugin:split_aui.splitchunk.4a667cc1ee.js?locale=en-GB HTTP/1.1 200 5ms 284 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.2e16019fb9/com.atlassian.auiplugin:split_aui.splitchunk.2e16019fb9.js?locale=en-GB HTTP/1.1 200 45ms 519 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.7873ba9060/com.atlassian.auiplugin:split_aui.splitchunk.7873ba9060.js?locale=en-GB HTTP/1.1 200 16ms 339 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.2a34183e72/com.atlassian.auiplugin:split_aui.splitchunk.2a34183e72.js?locale=en-GB HTTP/1.1 200 4ms 667 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.side-effects/com.atlassian.auiplugin:split_aui.side-effects.js?locale=en-GB HTTP/1.1 200 5ms 2857 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.pattern.icon/com.atlassian.auiplugin:split_aui.pattern.icon.js?locale=en-GB HTTP/1.1 200 3ms 264 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.3db8886820/com.atlassian.auiplugin:split_aui.splitchunk.3db8886820.js?locale=en-GB HTTP/1.1 200 19ms 304 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.core/com.atlassian.auiplugin:split_aui.core.js?locale=en-GB HTTP/1.1 200 15ms 500 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.7253827cf8/com.atlassian.auiplugin:split_aui.splitchunk.7253827cf8.js?locale=en-GB HTTP/1.1 200 15ms 372 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:27:19 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/427940ec8e29341c8f4a3dcdb29fa97d-CDN/f7h4z9/9012/s1004134457/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.splitchunk.16f099a0da/com.atlassian.auiplugin:split_aui.splitchunk.16f099a0da.js?locale=en-GB HTTP/1.1 200 5ms 334 http://localhost:8090/setup/setupcluster-start.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
